date,MKTB,DRF,CRF,LRF
2009-09-30,0.026543965075434644,0.052179066367613824,0.048466475906380736,0.023024062250717948
2009-10-31,0.007383069381526284,0.00575546996192025,0.00615670165127575,0.0010208928738812879
2009-11-30,0.012677948821383305,0.0012194897817910926,-0.00034229180991896674,0.0014850254972573428
2009-12-31,0.0011365011384620264,0.02219608268745092,0.04386721959876389,-0.0011966481066176492
2010-01-31,0.01335521661707157,0.004900871011726579,0.006285784299404475,0.01866422221656382
2010-02-28,0.0035128493598425934,0.001472604644492694,-0.005655357833305068,-0.0005794404512367297
2010-03-31,0.008688854322420073,0.025556639686617616,0.025775307723592294,0.008944966294840468
2010-04-30,0.016462548425697936,0.01626258721782824,0.014261965447599523,0.01327918060829376
2010-05-31,-0.006457271632556183,-0.018435802018621602,-0.03126994776775773,0.0005158299153001925
2010-06-30,0.01774148557339608,0.007244417977506014,-0.013822397934217892,-5.930996550215957e-05
2010-07-31,0.020812340068914525,0.019937237127993508,0.014143230364257464,0.004256126634465723
2010-08-31,0.014320025740819389,0.007747141830173654,-0.020748747631115498,0.013631294015595801
2010-09-30,0.01104886697603567,0.014484085739716119,0.024856135451064913,-0.005298230354020469
2010-10-31,0.00633890746904417,0.0049865933891101374,0.027934550201690445,-0.006765891422187645
2010-11-30,-0.007928856115351681,-0.010137338842998925,-0.0008703399587921389,0.006146477669749474
2010-12-31,-0.004233277873078249,0.013264748282093276,0.024728979085494856,-0.004439895714916542
2011-01-31,0.008923769595585601,0.006734496033789299,0.02619814628842125,0.008045617445395347
2011-02-28,0.006046749561620919,0.010588453844603909,0.010815617870328384,0.00490348366725441
2011-03-31,0.0007146879591827539,-0.0009434954024110786,0.005943021174795356,0.0036178644005084777
2011-04-30,0.016719255022387417,0.013504780585963319,0.001746615754907722,0.0032824982487813237
2011-05-31,0.011427772950560529,0.007888707634841298,-0.006301878113791587,0.007888954561150924
2011-06-30,-0.00570008961278968,-0.011656666583165002,-0.004211834541458535,-0.006794711988948704
2011-07-31,0.01697291634091396,0.004319875795005105,-0.01230415663133339,-0.00034994848636246136
2011-08-31,-0.001827833266391441,-0.016317491206975985,-0.048769829634488095,0.0015146109271226053
2011-09-30,-0.007544831328320735,-0.013980823133290294,-0.030359231896024658,0.005889638944393097
2011-10-31,0.027510709327992378,0.030274841715074496,0.036939717089872974,-0.004852210325573407
2011-11-30,-0.017768628692916504,-0.031238470616206125,0.001718761209455883,0.004346710347500933
2011-12-31,0.024509624052500303,0.025944802927834604,0.0006005354640463558,0.0014291208330108746
2012-01-31,0.022903129552829825,0.0333422079389051,0.015738768886464253,0.007878115997982884
2012-02-29,0.013121534112542544,0.020759277911584086,0.01904156864841831,0.0038312220880811127
2012-03-31,-0.006482013407607267,-0.003649905869922533,0.011791839182519243,0.00010303670848159641
2012-04-30,0.010527622114711144,0.006607688886230148,-0.0034121602050384086,0.001213323025476062
2012-05-31,0.00084990258977925,0.00030170403525145163,-0.026760685892051942,0.011401081579884283
2012-06-30,0.011003007080355566,0.016136926913771082,0.011938544961482783,-0.005403964488086723
2012-07-31,0.024672597706414248,0.022727904649466345,-0.016086305937088593,0.010658025142747014
2012-08-31,0.0022163630930067037,0.00509014176647347,0.01686439472086333,-0.0029556124426608613
2012-09-30,0.011168079424461342,0.017586375932601053,0.00883077949915504,0.00550323640408242
2012-10-31,0.007728572163036673,0.009410444908221596,-0.0023490720117560326,-0.0008413932811366841
2012-11-30,0.0004100856068928612,0.0010979518220643907,0.004991085724705546,-0.0025220041311205922
2012-12-31,0.004673038815205879,0.009762947173074915,0.02460650342647064,0.006886485658510124
2013-01-31,-0.004429993764213508,-0.0019065912464537218,0.03036331384304472,0.00017946572929955425
2013-02-28,0.006507397049475125,0.0039060792930543644,-0.004886983337178539,0.0007661181528560792
2013-03-31,0.0029077403620000647,0.001961906456986131,0.010135714636767835,0.0016572736298418856
2013-04-30,0.01883838406010868,0.022607742761217874,0.0006673032340110866,0.00903016323684612
2013-05-31,-0.019502608225668377,-0.019626230815349983,0.030029063183098403,-0.0034825113270118306
2013-06-30,-0.027238370138773834,-0.03354834123569977,-0.00015703597476176474,-0.018996291757625173
2013-07-31,0.009963436779864674,0.00877033297563803,0.008007220337394512,-8.128328828949406e-05
2013-08-31,-0.005624640829092597,-0.006283364556982587,0.003063846049756905,-0.00026225737890183017
2013-09-30,0.006669549457210296,-0.0006945126637470592,0.0013039651775137902,0.004534732796273291
2013-10-31,0.01712938642412207,0.01959061189425997,0.007020653587007375,0.0027190174845506503
2013-11-30,-0.0008924912987556249,-0.005274495383495165,0.010713199595350989,-0.004629989057479256
2013-12-31,0.0025661578884717605,0.008630671292724375,0.006679685283398782,0.000742840709434881
2014-01-31,0.012416040302681038,0.015498502680301767,-0.009762548060233496,0.01174719798043456
2014-02-28,0.01228212417408878,0.02166772565597542,0.008005656230758317,0.0032125960300467805
2014-03-31,0.0016091951589092771,0.004837881088699687,-9.958651775035547e-05,0.006656733184935865
2014-04-30,0.009090501784249262,0.01278362599884049,-0.006337500224104911,0.00536294106078483
2014-05-31,0.01280660421880397,0.014976154006165764,-0.005176521966876564,0.008811515026050513
2014-06-30,0.002147589898599529,0.0032665495741924836,0.007883473383216903,-0.0011631047924155148
2014-07-31,-0.0037600799510421256,-0.0028078907065161984,-0.014458120420591324,0.0010993576265066623
2014-08-31,0.014854136737048778,0.01372086208441144,-0.006081205748831471,0.0005897969255586187
2014-09-30,-0.015158462825471838,-0.02661425439246865,-0.012480599692630434,-0.00625700491928864
2014-10-31,0.010258392149030408,0.0034999480965510615,-0.006881042599040721,-0.0014194509340446752
2014-11-30,0.0019268586551004063,-0.00381973343001253,-0.014768570499621858,0.0004953420978333125
2014-12-31,-0.0013048170725441122,-0.00016969494274026857,-0.025577158132378073,-0.003781076412823514
2015-01-31,0.021617681998106764,0.023183155755674766,-0.03398666238963164,0.01150123995222184
2015-02-28,-0.001554593302339016,0.001453751361260572,0.04131833555659891,-0.004673530786396635
2015-03-31,0.0003781020834173842,-0.011731452309112574,-0.013057765468133654,-0.0014391500713299191
2015-04-30,-0.0033182976162070845,-0.0116686440224097,0.023691588276781337,-0.0023993295008973856
2015-05-31,-0.006010728955743115,-0.018526332335253755,0.006257440652077719,-0.006693603322694049
2015-06-30,-0.016393330173543347,-0.03660780636540554,-0.009453755641774446,-0.007348973097186476
2015-07-31,0.001465504215853459,-0.019130741249843285,-0.029680364088606397,-0.0044501289180517946
2015-08-31,-0.006562833313788468,-0.02649793021650475,-0.01549844701198016,-0.005646773124306783
2015-09-30,-0.0017637537529079333,-0.023543801953848364,-0.04835128463030384,-0.00302051688977203
2015-10-31,0.010680361952465117,0.011790884292856397,0.02487009310755291,-0.004346157265951875
2015-11-30,-0.007021788837711296,-0.022627679747124662,-0.03455403519795444,-0.006156361173825078
2015-12-31,-0.012026685064760751,-0.03667150784135288,-0.03184638942448539,-0.0106883018024768
2016-01-31,-0.0070709614278946144,-0.04766123387365774,-0.02776757221768386,-0.02244373389270742
2016-02-29,0.01041025594135014,0.021965604294548087,-0.01406384074204152,0.005822614301910963
2016-03-31,0.03641136819072882,0.09108667381815658,0.03833588208181982,0.03490183347438077
2016-04-30,0.020363376576098054,0.05363363883281312,0.03231241024415888,0.011758558843535456
2016-05-31,-0.0004885363835254653,-0.0008299013285403151,0.006241664230370831,0.00012302045481050496
2016-06-30,0.022743096017262217,0.04079549696659376,-0.009134937288362904,0.021075066012669008
2016-07-31,0.01343351452726415,0.01889487844814617,0.013504229383482938,0.006235471180615908
2016-08-31,0.0074476923445649865,0.0234733516854767,0.016996179862175078,0.0037514512278268896
2016-09-30,0.00014272252428905888,0.0017949344905787597,0.014407357811473781,-0.0010092363426787757
2016-10-31,-0.009107583413247607,-0.008831331972651214,0.019444095161180983,0.004466655957935469
2016-11-30,-0.02292791236244386,-0.02568190837112015,0.026696255081075274,-0.010272021843392128
2016-12-31,0.007582869066485505,0.018711717042070163,0.017263247252967844,0.007668682401648299
2017-01-31,0.0037871887720000766,0.008358220846115382,0.008987879597120852,0.002922019505364839
2017-02-28,0.01187412427694404,0.015441032967369584,-0.0008278523085703494,0.005174178515904598
2017-03-31,-0.003323322786245946,-0.008340935747614315,0.001170584531437246,-0.0027344808085314936
2017-04-30,0.009959983762311938,0.011366294899201828,9.971837474645824e-05,-0.00019588364130009896
2017-05-31,0.00997655024978985,0.012369484540710771,-0.00445114788604378,0.0038413165955873073
2017-06-30,0.004238945835747368,0.006225710570393521,-0.006817727818944067,0.006279130009249836
2017-07-31,0.005130123060388951,0.003223750355804137,0.00436495744008347,0.00017021085683050253
2017-08-31,0.0047519190775714305,0.0024801662764053875,-0.009762783376127815,0.0019783318276760877
2017-09-30,0.0005127833871849108,0.006199984480430044,0.010256292783632518,0.002143636793270984
2017-10-31,0.001406621057711623,0.005050089087886246,0.0019591675733650845,0.004498413245928046
2017-11-30,-0.0017555787301044108,0.0023128370129270447,-0.002443631961431775,0.004825093046560899
2017-12-31,0.0063477070040336234,0.014778129771122112,-0.006453644268738754,-0.0001955004633061921
2018-01-31,-0.007345905471974925,0.005838892716618273,0.022338181117505334,0.003321145089617443
2018-02-28,-0.016909834487069238,-0.028262640987910048,0.010242733939322622,-0.010900081017210343
2018-03-31,0.0002745446838147074,0.0007198628354891344,-0.012002801909839642,-0.0017425314504163868
2018-04-30,-0.008849623355413245,-0.011799661178285969,0.01545522925142967,-0.004019503989440412
2018-05-31,0.003897216236732461,0.002743799830057903,-0.005861042578456887,0.0009632634766362363
2018-06-30,-0.004937076640616794,-0.007074027905220248,0.006399973950366923,-0.0033235452866567233
2018-07-31,0.007331655340793266,0.011695780202288914,0.002670388380988714,0.00286455859764143
2018-08-31,0.0036572130662425695,-0.002286712623898791,0.00228077339239236,-0.0003836702306082131
2018-09-30,-0.0030376706849339456,-0.0005720297395120604,0.010902286934207124,-0.0038573610884259967
2018-10-31,-0.01714060577681368,-0.03374227416053487,0.0022310327377800423,-0.012987941662880568
2018-11-30,-0.004905355454475997,-0.015494510735515905,-0.010064064579611206,-0.005474849711124647
2018-12-31,0.006683525055687813,-0.0019773821746931737,-0.04356022474523672,-0.0004534426485995766
2019-01-31,0.025752537802319772,0.030826861299430873,0.017115806376750326,-0.0037950066509569898
2019-02-28,0.0023455287035962103,-0.00013414026555041357,0.014741923298102472,0.004277932406289537
2019-03-31,0.02071357826546228,0.02486509191987036,-0.019939922386579243,0.011450898225570758
2019-04-30,0.003742837030074253,0.007510108303685597,0.01207243288444941,0.0012489467244204769
2019-05-31,0.007501620189974981,0.0028452653845472075,-0.026522092095598592,4.4198527442039506e-05
2019-06-30,0.024149505248529296,0.030642993168914084,-0.0063154376946959155,0.011438846765178041
2019-07-31,0.0030735288788600007,0.005718159065972027,0.0006863390433098559,0.005960747933456181
2019-08-31,0.026147430045059355,0.03218555366531405,-0.03477198469674623,0.019382574641363746
2019-09-30,-0.007056076044527291,-0.013025022048160414,0.00852966370387946,-0.007321871982967668
2019-10-31,0.00268587360361069,-4.8405940692135015e-05,-0.00013812874087242217,-0.004652027675520711
2019-11-30,0.003578493619020319,0.010369925955692659,0.0006440780971507806,0.0017530831910241046
2019-12-31,0.00514696079419414,0.014332052087783506,0.020622803401111587,0.0036815484087368055
2020-01-31,0.015746549713311547,0.016234606685374176,-0.022051260677518707,0.020815219594668637
2020-02-29,0.005222638404168572,-0.011452750458154637,-0.03265071756419501,-0.0024267892153943733
2020-03-31,-0.07207099022686442,-0.11864485988418991,-0.09453488915461972,-0.014176522027093874
2020-04-30,0.056681921460462616,0.0687179598661509,0.009870257342002168,0.03045723296094429
2020-05-31,0.02138099192769486,0.026762092834875913,0.04736151236191737,0.01325726669885984
2020-06-30,0.020315126178995026,0.024311076180788278,0.00728014774960796,0.014444960842820204
2020-07-31,0.03360973920650488,0.05701379318927955,0.008311664299863878,0.017410863259789723
2020-08-31,-0.010542144306346991,-0.019339316570515123,0.03961606634360355,-0.0016695196296526791
2020-09-30,-0.004502867528066624,-0.00950463182405236,-0.013091596687088689,0.0016506908676097777
2020-10-31,-8.616460985192797e-05,0.0008845236985142113,0.008315646139898835,-0.001707158647901906
2020-11-30,0.030805703217464682,0.06506419976353463,0.019239664004208824,0.0116131622402805
2020-12-31,0.006349213519464016,0.013879097846841475,0.02211265659287727,0.009935322655033876
2021-01-31,-0.010628218930249653,-0.016461290854421728,0.023565826868299024,-0.011760705262245574
2021-02-28,-0.018327207978608435,-0.020786645390438514,0.030533967347961575,0.005274740829545212
2021-03-31,-0.010861602432693707,-0.015859774233921105,0.014548641234151552,-0.0053708042997698425
2021-04-30,0.01057163255529717,0.014437606518817123,0.004643401428633797,0.005740760801547267
2021-05-31,0.006487660738904625,0.008900213743179838,-0.0027739113900071117,0.0038452743871212045
2021-06-30,0.017531301920241042,0.036466462342774196,-0.002475511961365155,-0.010070062891170564
2021-07-31,0.012278259698658589,0.015860736751566445,-0.008239070333685664,0.010676241468988368
2021-08-31,-0.0017331687116006033,-0.0019150459235468375,0.009607525189869162,-0.0032649616757556635
2021-09-30,-0.009947243109562184,-0.011593006771091392,0.012143073977082012,0.0034049801563946374
2021-10-31,0.002749912180936351,0.017961228953840645,-0.0006870182475084259,0.003996976468412108
2021-11-30,-0.001089141683031967,-0.00045600595174791274,-0.010529380808579564,-0.00025508751089648997
2021-12-31,0.0011000435112503712,-0.0020116344227725257,0.017482790645611705,-0.001967213647752318
